"path","title","sha256","repository_state","role","status","active_entry","replacement","privacy","suggested_disposition","processing_state","classification_basis","local_link_count","missing_local_links"
"artifacts/generative-interview-board7/2026-07-28/candidate-v3290-work-human-review.md","生成式访谈工作集人工评审包","51c988a8f141ae5df8e9d8ced554eca1fe3f1474238fa63318b3288bfd4ab8a2","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/candidate-v3290-work-report.md","生成式访谈评测运行报告","e6bb7742ae0019a27cd7f3fe2162140d4e9f819bc316614222e4b06b471ad34a","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-S01-B-4000.md","生成式访谈评测运行报告","f2b52269c89c1e72c58c7f45b0d3c8c5a769955bb5af5978d210862e8d99b920","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v11-report.md","生成式访谈评测运行报告","8f4cd46843d8944c966bbe92b11aaaa7011edf31a1720375c30b9ffb1ef62e0b","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v14-report.md","生成式访谈评测运行报告","2cd46bf71567ee2bb46548981dc7e8d93f8075edce0cccd10fca15520655b514","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v15-report.md","生成式访谈评测运行报告","656a8547123b53cc0caa60ac61fc6bcee5525d1226f5aa4452907ba04f79f129","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v19-report.md","生成式访谈评测运行报告","3fd00516daf5af330541d654384637e382183cd59a8a6b902efed0c25c157db1","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v23-report.md","生成式访谈评测运行报告","40a539cad3ed478ea1b04ffd279147d1ff4bb313a38afaf5996c43a4e38ae258","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v5-report.md","生成式访谈评测运行报告","50c1d511c8a991f300bebd4026fd860721abb7cb92effbd3376a6fbc1430ccb4","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v6-report.md","生成式访谈评测运行报告","f670df0048148c41ccefae8d28c941894e8a71f3021b66ee5a704ba235a73fb4","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v7-report.md","生成式访谈评测运行报告","cddfd0c039361c8fe8493c00cd02052c7c1a6b527bf505af63c83a50ace267e7","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v8-report.md","生成式访谈评测运行报告","df8a5cb9fdbae451831602f8670cbc75f1564ccc7b5c3ab578d15a0fba87e982","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/diagnostic-v9-report.md","生成式访谈评测运行报告","26377555262cef61f2932d83391d51c51538497ae9338596c6524b0686c4227a","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/final-v390-t03-report.md","T03 完整轨迹","1b64d98a0bf502b443728de5e6f94a667758ee509e4a4277c801ff0b5d6fc08c","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/final-v390-t06-report.md","T06 完整轨迹","cceee57c32c92557c06e87b769c060e629ed3f6bfd00dd47599ac04001aa0681","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/rules-report.md","生成式访谈评测运行报告","91c71f23b5a63b86a6152274dcf3377e73a1f3dedc7d90f2356702f3df51783f","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t02-work-report-r2.md","T02 完整轨迹","57a101b1194fc07c73cb3cc420619e7d4502f0567422d983c49747d763cc01ff","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t02-work-report-r3.md","T02 完整轨迹","acc65fc488ca76b16219319762558f8f43a79f3e65fe0c816e163a00f76e4925","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t02-work-report.md","T02 完整轨迹","6b43c1b9f73722493e08fa4b32f5d8b604310b465ee37aa31002200f20a0afcc","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t02-work-v2-report.md","T02 完整轨迹","e02d74cb6fde32d99af6b028c1866901b59a57d444eb1b5e9df30c373ee9dd4d","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-related-final.md","T03 完整轨迹","2c5e133a84687228c292a6555abaddac2419a7e06093f8b1aab27175518be8f1","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-related-report.md","T03 完整轨迹","a87ffda74c1b2cdb32f51ae685cdc480e8cd19454e229f481f61de9303d1a412","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-report-r2.md","T03 完整轨迹","433c36dccb48748ff7cc38b2121c10247ee22abb3a706e28a34befb904accff0","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-report-r3.md","T03 完整轨迹","04a0e8475422a6bda5e34759573224e10ea87887ca48cdd5255ea5a48eaaac5e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-report.md","T03 完整轨迹","e7e5459c2ebfc01ce4dfb7747f7ff4a5a1b846af19119bc83b7108cbc7b8e9a1","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-v2-report.md","T03 完整轨迹","1e0e2108bf12a5fb100d13fa647aebfd020f88ecd2c6338a951d94db9665b416","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-v3-report.md","T03 完整轨迹","bb757c6c8e93df2ad7ff479be72928d069858418a150d8026c5157732960d11e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-v4-report.md","T03 完整轨迹","ea3f0841f27713c2bb63d0b60fadefbf90d422b5bca666fc3812eafafe07fe2b","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-v5-report.md","T03 完整轨迹","68d5d15bc7ba9eea501c52b5a3ca2078219319fc6d7925c4d35e17bcf8f39e86","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t03-work-vnext-report.md","T03 完整轨迹","f9f1df23cf231b402baa7e4663f68e42d534ff9d2add4222e69b77686aa7b51a","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-related-final.md","T06 完整轨迹","f067291d7091b34992d0025306d93d8be149383035be19cf77b1f691170c4ebc","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-related-report.md","T06 完整轨迹","6a5b874ae81db46dff12b8fe05c1803df0c9db1b170c8dc20180caeab2febfc0","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-report-r2.md","T06 完整轨迹","4ce1f0b4d03cd2117504b1a7c145184723f8907c4abd75cb948711fd0e4c114b","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-report-r3.md","T06 完整轨迹","f3dd00d60b7dbf2ad2add9ac94856987b228a5fe3dbeab0565e3ca052acd243e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-report.md","T06 完整轨迹","2f8ecade40368bc8f6e559bb1a48ca68a948d87114731926f290b3e7a75f2adc","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-v2-report.md","T06 完整轨迹","61622f8eb8c6910027a3ebd639045b5da66f68c4b3b87a3f8b66985feef25286","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-v3-report.md","T06 完整轨迹","e07d516a05bed03378c56c4bb523b17a0ea727ef8626f6aeefaf3915c29ef37c","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-v4-report.md","T06 完整轨迹","6cc5e90c6b32e590ab239549f2659318283d743643369156d9b8d41abf42f0c7","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-v5-report.md","T06 完整轨迹","4af140f46d92975d680692644fb780fa220c352deb462e6a2536aeb1ae2a5fd7","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-v6-report.md","T06 完整轨迹","fbc7853702bcdb33d30341678dad158770821909335cea49cc7426c6c26204e6","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t06-work-vnext-report.md","T06 完整轨迹","36ef58ee578bfdf60b73a7b4aeaf17199f1dda67768e401e08df9aa39d1e16ad","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t07-work-report.md","T07 完整轨迹","9c56781e76a667184ab86e5834c688ed3ced23d467337af4d4bad69bbfa26d70","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t07-work-v2-report.md","T07 完整轨迹","1b513433c2d0186fac147c127bdfa3125cb57434da8f8543c1efd828f8d3d8f6","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t07-work-v3-report.md","T07 完整轨迹","7fea8283d8761ca8f19e2b5d8b01b0f57c868e68d3eb2ded75f290af7acf910d","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/t07-work-v4-report.md","T07 完整轨迹","5c1cac85834c9a5c75342baadfc233e662b53b61c6709b92f861c4408aa1717a","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-regression-v10-report.md","生成式访谈评测运行报告","ca2d1c06e453313707318b008c6d99128a58deec4f34b80a88efdb8120b6ec13","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-regression-v13-report.md","生成式访谈评测运行报告","7945ecfd72bda3cdbaf8461a3df45a47082b7eb708afe87084573d16ae056df0","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-regression-v17-report.md","生成式访谈评测运行报告","3a0b8bcb2e9632c488bc6a5ecd1301ae17facc5341c0bf74b3466f507ba127c3","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-regression-v18-report.md","生成式访谈评测运行报告","16a210239b3d1b56f39fd90148be6ada673ac62951c1f9804d7d52e5df3faf9e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-regression-v21-report.md","生成式访谈评测运行报告","8e9ee12706150a81886f379325924070b81624da046569ef670a8ccf333dc4a1","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-regression-v4-report.md","生成式访谈评测运行报告","f417ee721993207c71c5e6e1cb3fceb795611119ae401a177ecf6de0da41c91e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-regression-v6-report.md","生成式访谈评测运行报告","69c2c97f888b3785d1d3bfeb5f65a7dac892fec85037baa292b1516fcb7ff3c7","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-regression-v7-report.md","生成式访谈评测运行报告","d2b1aab8daaeb2e5a0bb16e7000091e3c4f1eddd0102a89079e59d8b176b6144","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-regression-v9-report.md","生成式访谈评测运行报告","7b3c638a1457b64de5184dc3f6ea5d0e3139654a9e532fd82159c757735376ed","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v1-human-review.md","生成式访谈工作集人工评审包","3b557f227844ceb89cc99483223860b4fe3d8f4f7467bb01b7ecb8cc1825e1db","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v1-report.md","生成式访谈评测运行报告","478a43040d9a37813d8ecbf0d67e1fd81aadf786777b9304b3e6688acce3a41e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v12-human-review.md","生成式访谈工作集人工评审包","ea2c595fd7d6fb1ca30dc009b91a2d72426b1a59d3510886cdd2c77f25405c24","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v12-report.md","生成式访谈评测运行报告","fce2df4f6e36c9fe587bb12d524c03c3c45a45fefe368a3e2ff92e5ac67caa20","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v16-human-review.md","生成式访谈工作集人工评审包","059decf15e96b023222cef2d3a43ea80ba2d6c0c1df19a5c6556564cd44d9332","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v16-report.md","生成式访谈评测运行报告","b7ba1ef0437ee86398cd858b6a5c17b1ce358d1894c7a0883ab247109fbd04d4","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v2-human-review.md","生成式访谈工作集人工评审包","f50f13ae4c2af3ca5638fde6d2ce59474bbe2dc03dd72716838d1b69901de506","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v2-report.md","生成式访谈评测运行报告","55c6ab309962a6aef55457a261de9239715c374f5dc42ff35696e9b9525f27cb","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v20-human-review.md","生成式访谈工作集人工评审包","e0006e2710a8843b438c732ffe76d0e8a4d6db49aef7382d898080c4c02fb5e2","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v20-report.md","生成式访谈评测运行报告","cf8ce492567d58d9b7fe27894307f2e8a458fcc38eac30f02329a515596cc3a5","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v22-human-review.md","生成式访谈工作集人工评审包","49131ca27b91c290e10e888a6d99565bbae2e9e5e24fb630e19511c83b70cc2e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v22-report.md","生成式访谈评测运行报告","5a2788f370121ea882ea1eb2c95970409c85bbc62cdeb74bdbf1fe3c417f1fa6","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v24-human-review.md","生成式访谈工作集人工评审包","9d96e767079effce80e76470331b029f9a0b621f0b51800b73325e25cc25e2ce","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v24-report.md","生成式访谈评测运行报告","21c2387bc0c8eb4a4781372a3b9eaae806c646d9b9e55dd46b4d489ce1eea08c","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v3-human-review.md","生成式访谈工作集人工评审包","6d74e124d33632202ed9aa84dd01f6cea7b88a995452b4dc52dec6ce0048241a","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v3-report.md","生成式访谈评测运行报告","1e27c1956265cc1f9ebf2c8f27754a99e3e21ade9ee6eeb0480ababce1527a6f","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v5-human-review.md","生成式访谈工作集人工评审包","79f7bff3be34ec92d97bc5b794eb9ea9f66fad7f987f3874ae68a976f75bc61e","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v5-report.md","生成式访谈评测运行报告","f5db4a7096203051506a4904ec5e82044c418f49fda0607695e386d6ea4311d6","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v8-human-review.md","生成式访谈工作集人工评审包","6999d41c156bfdce72ed77d5158e7a118d4d5e9bd849bb9486c4040764af389c","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-28/work-v8-report.md","生成式访谈评测运行报告","f2f65f0683ddedfebaf850fb539e6fe7c8d41e9a11c11f7d5de2e232404d5e2f","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-29/architecture-ab-v2-human-review.md","生成式访谈一次 / 两次调用盲评包","1e3cdfa23228b9318e061daed65a5a6760ba3845f61a1d388b3faa2bed8e9809","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-29/architecture-ab-v2-report.md","生成式访谈调用架构 A/B 报告","0c629970d545135aa00c0bfc6c9fef7a9c38561dca8ca7534a3c1e58fc8daee9","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-29/architecture-ab-v2-tuning-v22-human-review.md","生成式访谈一次 / 两次调用盲评包","2835c4b9097c0a2105a95c62ba1b84750dd1139ab9bac867c7ca16333b971515","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-29/architecture-ab-v2-tuning-v22-report.md","生成式访谈调用架构 A/B 报告","9ff9ea60d6b1032ea4ceecd13c789fa80ac50fb446d505aa53660f704e180d94","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-29/architecture-ab-v3-qh01-r1-codex-review.md","板块 7｜B7-QH-01 第 1 轮 Codex 初评","e94d80cca502008f604816d3336437a7f9c745cec1ad656b0a91a3d255d67596","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开脱敏证据","保留历史证据","保持原位","目录与包级规则推断","0",""
"artifacts/generative-interview-board7/2026-07-29/architecture-ab-v3-qh01-r1-report.md","生成式访谈调用架构 A/B 报告","8dda91ef17e153a419c99c9592c9b44cac1718cfc73e4f1afb72d7a256b3d5e6","已跟踪","历史证据","历史证据","artifacts/generative-interview-board7/README.md","docs/generative-interview-refactor-map.md","公开证据","保留历史证据","保持原位","目录与包级规则推断","0",""
